age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,school_MS,sex_1,address_U,famsize_LE3,Pstatus_T,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_home,reason_other,reason_reputation,guardian_mother,guardian_other,schoolsup_yes,famsup_yes,paid_yes,activities_yes,nursery_yes,higher_yes,internet_yes,romantic_yes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.057136416,-0.017551733,-0.04493201,-0.027207565,-0.0101019945,-0.04327018,0.025467228,0.0013311552,-0.031155318,0.017327083,0.04743601,0.0070715165,-0.017703302,0.1915485,-0.0008291807,-0.034547366,0.02266388,-0.01142575,-0.012446579,-0.053034272,-0.0019256929,0.035713382,-0.031404987,-0.00295636,0.0526606,0.014436473,-0.068442464,0.0035728598,0.02089711,0.015613612,-0.020673217,-0.008704475,0.01984045,0.00856098,-0.016487014,-0.06181775,-0.005409508,-0.0019226803,0.014458387,-0.04179747
-0.00017930608,0.00010622381,-1.1445954e-06,4.054384e-05,2.565311e-05,-0.00027208903,0.00013077428,1.4853755e-05,-0.00028414166,-7.422038e-05,9.221075e-05,-0.00020082228,-0.00019585018,0.0010425191,0.00016058567,-0.00011392581,3.4411514e-05,2.672871e-05,-0.000100995334,-0.00023587703,-1.933052e-05,0.00012841845,-8.492289e-05,2.4072575e-05,0.00018643241,2.9581428e-05,-0.000117737436,-1.5124732e-05,0.00019110116,0.00024324717,-4.0189203e-05,4.458355e-05,7.64221e-05,-7.561961e-06,-0.00012433456,-0.00021716734,-1.070572e-05,-1.4792599e-05,0.00010302964,-0.00023203687
-0.0016759476,0.00012008562,-0.0003956506,-0.00062720245,-0.00029309408,-0.0017466994,0.0003321851,-0.00028751802,-0.0011408253,0.00024564867,0.0016306486,-0.00017004779,-0.0011757268,0.005742369,0.0003483321,-0.0004153424,1.7346145e-05,-0.000107240485,-0.000386163,-0.0012747032,0.00018321235,0.00090954616,-0.0003234198,-0.0011887207,0.0008736998,0.00037874916,-0.00077470083,0.00011746917,0.0013272348,0.00059541204,-0.0003022342,-0.0006161707,0.00016341297,0.0002780876,0.00018890286,-0.0012096354,6.439941e-05,-7.081284e-05,0.00076992146,-0.0018085043
-0.07802673,0.058361188,0.0014106669,-0.10706033,-0.08540554,-0.23314992,-0.05190723,-0.03607395,-0.02386736,0.032600354,0.112676784,-0.040372312,-0.08195138,0.458788,0.08487711,-0.06164606,-0.069394715,0.026381843,-0.09423673,-0.0014605597,0.042570084,-0.006654348,-0.043301407,-0.03501597,0.08571302,0.045118295,-0.0049888496,0.0031758617,0.07780435,-0.044340827,-0.053281542,-0.1301135,-0.084424935,-0.05124108,-0.0062198136,-0.13799201,0.061012324,0.0569354,0.14078446,-0.07582077
-0.050420698,0.014067877,-0.008215226,-0.0468039,-0.027624182,-0.08712545,-0.026647933,-0.018850982,0.0018645609,0.034965206,0.07362965,0.020718101,-0.032562386,0.15571457,0.024814736,-0.005051938,-0.03549912,-0.021596842,-0.007548149,0.011239136,0.026004605,0.01840112,-0.019762317,-0.06448895,0.011057033,0.013243945,0.03995122,0.010769416,0.0021488369,-0.0064548887,-0.052929632,-0.031012956,-0.008553119,0.035204846,0.03618945,-0.017760165,0.0011438858,0.01963986,0.037200697,-0.0239756
-0.00396474,0.00989056,0.004985594,0.008427734,0.00084777374,-0.013888184,0.00772515,0.0022753107,-0.019589888,-0.011608008,-0.0050618583,-0.017524552,-0.013765027,0.05425544,0.010708925,-0.007190197,0.0029144762,0.0101400465,-0.006700443,-0.013956277,-0.00068038073,-0.0013936851,0.0013846747,0.011426737,0.010451894,0.0035317175,-0.009201713,-0.0039342563,0.018441154,0.012366749,0.0051821377,-0.0035124598,0.00103031,-0.009066895,-0.012210345,-0.015831333,0.0015147461,3.655172e-05,0.009519875,-0.012472792
-0.15899524,0.012875543,-0.032079615,-0.10824679,-0.099868216,-0.22750255,-0.02670509,-0.051151954,-0.055888455,0.08407624,0.17588809,0.07746875,-0.11738161,0.46807644,0.022574263,-0.039285883,-0.02869394,-0.025693238,0.003808636,-0.047050852,0.05856256,0.036918398,-0.047134053,-0.087421514,0.058351193,0.08114224,-0.026148295,0.007649998,0.038601007,-0.04048965,-0.11071165,-0.13205001,-0.021081582,0.051646624,0.052087337,-0.12533243,-0.0058971234,0.03788786,0.11189988,-0.114416786
-0.00033393037,0.00026849582,0.00012058807,-7.371881e-05,-0.00013190052,-0.000590966,7.8375044e-05,-9.7453296e-05,-0.0003954919,-5.4226435e-05,0.00033086565,-0.00018951125,-0.00045376562,0.0015232262,0.00024886004,-8.697114e-05,-0.00015867838,0.00021156439,-0.00019694924,-0.00026576337,7.839622e-05,4.966635e-05,1.158381e-05,-0.00013170275,0.00018719898,0.0002619209,-8.74321e-05,9.276469e-06,0.00057845714,5.1174855e-05,-1.7186143e-05,-0.00024307099,-0.00019275128,-4.631639e-05,4.506616e-05,-0.00032768818,0.00015492909,-1.3405916e-06,0.0004089665,-0.00044460458
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0044946857,0.003677736,0.0010871257,-0.0009972214,-0.0017757508,-0.010002229,0.00023514614,-0.00093385373,-0.0058866106,-0.0010343855,0.0034112567,-0.0033662233,-0.006284327,0.026045252,0.0043698004,-0.0023946352,-0.0012396179,0.0011093338,-0.001956095,-0.0034203536,0.0016672846,0.00074748945,-0.0008670009,-0.0012293223,0.003382643,0.0017139597,-3.257263e-05,-0.000627571,0.0051286854,0.0031197115,-0.0019272754,-0.0035086223,-0.00039732654,-0.00035710388,-0.0008609301,-0.005777526,0.00026516023,0.0013209896,0.0049614627,-0.005758782
-0.03434793,0.0009308569,-0.013737301,0.037438773,0.06834474,0.027959947,0.0668763,0.018741209,-0.0773836,-0.057667606,0.011556205,-0.100059055,-0.018068794,0.19681945,0.01794316,-0.008633193,0.0316587,0.013814535,-0.049642332,-0.10234994,-0.03873456,0.06957811,0.010345748,-0.05051867,0.043221183,-0.038884412,-0.06472774,0.00601264,0.1172867,0.11225865,0.078450605,0.06330394,0.041095488,-0.020367924,-0.031380042,-0.013879419,0.013707823,-0.047473863,-0.024313286,-0.096033946
-0.07437545,-0.023641236,-0.03842359,-0.0685878,-0.040543757,-0.102524325,0.009377435,-0.033909947,-0.04954859,0.017306684,0.086208306,0.018887762,-0.041469365,0.3022203,-0.00072881393,-0.04902185,0.01476508,-0.018359685,-0.015495896,-0.06853444,0.015142871,0.027526136,-0.021240998,-0.057280056,0.056163892,0.025143795,-0.059531517,0.006558911,0.047704153,-0.009950124,-0.018614976,-0.059508793,-0.0056709377,-0.008983783,0.0067683677,-0.09230295,0.0151652265,0.019082582,0.061072335,-0.082935855
-0.046822008,-0.014883004,-0.024189025,-0.043178476,-0.02552374,-0.064542726,0.005903434,-0.021347523,-0.031192614,0.010895174,0.05427121,0.011890521,-0.026106447,0.19025849,-0.0004588156,-0.030861009,0.009295149,-0.01155808,-0.0097552175,-0.043144885,0.009532979,0.017328689,-0.013371967,-0.036059845,0.035357177,0.015828919,-0.03747722,0.00412907,0.03003147,-0.0062639546,-0.011718793,-0.03746291,-0.0035700556,-0.005655611,0.00426093,-0.058108006,0.009547049,0.012013166,0.038447212,-0.052211083
-0.0014026129,0.0058183772,0.0058785863,0.0012732684,-0.0004969077,-0.010456384,0.00040717708,-0.0025398002,-0.007910602,-0.0047913613,0.0015687299,-0.0076818056,-0.007272185,0.026155133,0.006809447,-0.001354589,-0.002901982,0.0022598188,-0.0033005504,-0.0033930729,0.0010358458,-0.0002406619,0.0015704669,-0.0038549553,0.0013245828,0.0006549695,0.0052728294,-0.0003434364,0.0076200925,0.0047146366,0.0009135683,-0.001508399,-0.0019002723,-0.0027505895,-0.00060202566,-0.003292848,0.0026487522,0.001766948,0.007056701,-0.0065865754
-0.024980783,-0.038665567,-0.035904717,-0.014201154,0.016240615,0.008545981,0.06284516,-0.020663764,-0.08299057,-0.029562375,0.019446263,0.014870457,-0.005224433,0.14049774,-0.030761648,-0.0388322,0.052699,-0.02524601,0.022534978,-0.09712823,-0.013171876,0.028507764,-0.0022829135,-0.022352107,0.022489933,0.00861058,-0.06900483,0.0041556377,0.040254846,0.032287605,0.021383584,0.03535298,0.023064056,0.01162746,0.0063345665,-0.030614816,-0.0047045704,-0.017925076,-0.0049584294,-0.057574052
-0.118091196,0.033543587,0.018738918,-0.10911837,-0.07528389,-0.25308675,0.00025145896,-0.074954286,-0.08684388,0.033492357,0.17126952,-0.039676722,-0.10221871,0.58927387,0.07588007,-0.06360164,-0.04424942,-0.011592161,-0.09153698,-0.07700812,0.012030741,0.0645642,-0.06534042,-0.102548376,0.08791837,0.051519394,-0.017978985,0.022641819,0.07932293,-0.011826292,-0.054600447,-0.06547084,-0.06669591,-0.039831553,0.002501133,-0.13555583,0.07222718,0.038509898,0.15161681,-0.14688449
-1.0892219e-06,5.545437e-07,-4.2048327e-08,-4.4175238e-07,-2.493754e-07,-2.5798104e-06,5.2437133e-07,-3.7809053e-07,-2.1340134e-06,-8.7543907e-07,7.9966605e-07,-1.4911128e-06,-1.4638656e-06,8.668423e-06,1.088539e-06,-1.2286312e-06,1.9319567e-07,2.6882498e-07,-9.250881e-07,-1.8221557e-06,1.7836194e-07,3.5178888e-07,-1.654679e-07,-5.2145407e-07,1.4638949e-06,1.4152809e-07,-8.369565e-07,-1.5086799e-07,2.0485234e-06,1.1943888e-06,2.2282222e-07,-7.9413553e-07,-6.1558296e-09,-8.150739e-07,-6.828131e-07,-2.165093e-06,4.2308537e-07,3.6119775e-07,1.4784185e-06,-2.100304e-06
-0.0038993314,0.0051489044,0.0066518574,0.0027722516,-0.0045269844,-0.01521887,0.0048743146,-0.0036696228,-0.01409379,-0.003613033,0.00085522607,-0.004485754,-0.01090469,0.036899496,0.005811099,-0.0049697636,0.0017286257,0.002909442,-0.0005810403,-0.008778284,4.548795e-05,-0.00042310508,-0.0020128316,0.0066666226,0.0044546165,0.006779719,-0.00253114,-0.0016637478,0.003922604,0.0025417688,-0.0031708358,-0.002265076,-0.0012606978,-0.0040763393,-0.005693031,-0.010755758,0.0010888001,0.002532336,0.010591657,-0.007876211
-0.0118342545,0.0028055767,0.0028496613,-0.008538095,-0.008381716,-0.030956948,0.004071382,-0.009920722,-0.020294992,-0.0027504633,0.013314918,-0.004730269,-0.015049921,0.08117855,0.008157518,-0.011642557,0.0013640289,-0.0028066174,-0.004041115,-0.016016623,0.0024146708,0.0042219907,-0.0051436694,-0.0074866563,0.010561765,0.0060814084,-0.0032211007,1.557509e-05,0.008830761,0.0040383674,-0.0059027146,-0.007428867,-0.0023944813,-0.0048846747,-0.0026882696,-0.02005466,0.004132583,0.006448335,0.018521013,-0.019038003
-0.004585113,0.004090347,-0.00072082854,-0.00047159824,0.0028475123,-0.0052617313,0.0022181019,0.0011513398,-0.005428969,-0.0010406678,0.0038946294,-0.0058242925,-0.0034581602,0.022744818,0.004671927,-0.0013049323,-0.0015823488,-0.00047305098,-0.0037162155,-0.003684932,-0.0005140492,0.0049508265,-0.0029696925,-0.0024045804,0.003332119,-0.001239225,-0.00049193803,0.00027377522,0.005151904,0.0077757807,-0.0010853298,0.0038490524,0.0008909821,0.0024785046,-0.0002894567,-0.0015325051,-0.00030654098,-0.0021232916,-0.0006898706,-0.0056093247
-0.028017757,0.022527602,0.010117699,-0.006185229,-0.011066849,-0.049583822,0.0065759,-0.008176626,-0.03318295,-0.0045497585,0.027760617,-0.01590056,-0.038072295,0.12780322,0.020880101,-0.0072971387,-0.0133135915,0.017750885,-0.016524632,-0.022298342,0.0065776776,0.004167155,0.00097191497,-0.011050259,0.015706554,0.021975948,-0.0073358133,0.00077832397,0.04853428,0.00429372,-0.0014419698,-0.020394387,-0.016172409,-0.0038860843,0.003781187,-0.027494017,0.012999013,-0.00011247734,0.03431351,-0.03730365
-0.00014969092,7.621052e-05,-5.778682e-06,-6.070969e-05,-3.4271467e-05,-0.00035454135,7.206394e-05,-5.196068e-05,-0.00029327578,-0.00012031088,0.00010989748,-0.00020492243,-0.00020117789,0.0011912946,0.00014959706,-0.0001688498,2.6550733e-05,3.6944417e-05,-0.00012713413,-0.00025041736,2.4512143e-05,4.8346068e-05,-2.2740114e-05,-7.166304e-05,0.00020118193,1.945009e-05,-0.00011502228,-2.073367e-05,0.00028152694,0.0001641439,3.062228e-05,-0.000109137414,-8.4597923e-07,-0.00011201495,-9.3838455e-05,-0.00029754703,5.8144284e-05,4.9639115e-05,0.00020317789,-0.00028864315
